Feature,Importance
a launch vehicle,0.0
a layer,0.0
a lawn mower,0.0
a laundry treating appliance,0.0
a laundry basket,0.0
a laundry bag assembly,0.0
a launcher,0.0
a launch configuration,0.0
a laptop keyboard support,0.0
a laterally extending rib,0.0
a latching device,0.0
a latch mechanism,0.0
a laser subsystem,0.0
a laser power oscillator,0.0
a laser energy pulse,0.0
a location,0.0
a lock adapter assembly,0.0
a frame member,0.0
a major or outer pipe,0.0
a medical fluid pumping machine,0.0
a medical device support system,0.0
a mechanism,0.0
a mechanical firefighting device,0.0
a mechanical connection,0.0
a mean,0.0
a mattress substrate,0.0
a matrix material,0.0
a mating part,0.0
a match,0.0
a master node,0.0
a mask body,0.0
a marking,0.0
a manhole cover assembly,0.0
a manhole cover,0.0
a medical laser safety feedback apparatus,0.0
a medical system,0.0
a medicament,0.0
a metering orifice,0.0
a mid portion,0.0
a mid,0.0
a microwave safe bag,0.0
a microwave oven deodorant device,0.0
a method and saddle rack,0.0
a method,0.0
a metal plated fabric,0.0
a medium,0.0
a merchant id,0.0
a merchant,0.0
a memory,0.0
a memorial urn,0.0
a membrane,0.0
a member,0.0
a male,0.0
a maintenance tool,0.0
a lock body,0.0
a main wellbore,0.0
a lower body underwear garment,0.0
a lower board component,0.0
a low-friction side load,0.0
a low aspect ratio flying wing,0.0
a longitudinal edge,0.0
a longitudinal direction,0.0
a longitudinal axis,0.0
a locomotive travelling,0.0
a lockring,0.0
a locking set screw,0.0
a locking region,0.0
a locking member,0.0
a locking mechanism,0.0
a lock position,0.0
a lock plate,0.0
a lower portion,0.0
a lubricant,0.0
a lumen,0.0
a magnetization preparation rf module,0.0
a main panel,0.0
a main axis,0.0
a mailto hyperlink,0.0
a mailbox assembly,0.0
a mailbox,0.0
a mail status indication feature,0.0
a magnetic unit,0.0
a lure body,0.0
a magnetic interaction,0.0
a magnetic apparatus,0.0
a magnet,0.0
a machine tool,0.0
a machine attachment point,0.0
a machine,0.0
a hydraulic system,0.0
a hydraulic pump system,0.0
a hydraulic hammer,0.0
a generally transparent substrate sheet,0.0
a grip,0.0
a grill,0.0
a green simulation apparatus,0.0
a gravity,0.0
a grate,0.0
a grasping handle,0.0
a grain dryer screen,0.0
a glove main body,0.0
a global computer network,0.0
a glazing cap,0.0
a glass product,0.0
a given impression opportunity,0.0
a geothermal production,0.0
a genital shield,0.0
a generator set,0.0
a groove,0.0
a ground surface,0.0
a grouper apparatus,0.0
a hammer,0.0
a handhole,0.0
a handbag,0.0
a hand-holdable dispensing gun,0.0
a hand-carried weed cutter,0.0
a hammock,0.0
a hammer strike,0.0
a hair fastener,0.0
a grout cleaning hand tool,0.0
a hair brush,0.0
a gutter piece,0.0
a gusset,0.0
a guide,0.0
a guidance system,0.0
a guidance sheath,0.0
a generally trapezoidal shape,0.0
a generally planar panel,0.0
a hydraulic fluid flow control valve,0.0
a generally longitudinal body,0.0
a further embodiment,0.0
a funnel portion,0.0
a fulcrum or pivot point,0.0
a fuel tank,0.0
a fuel manifold segment,0.0
a fuel injector system,0.0
a fuel injector,0.0
a fuel gas composition sensing system,0.0
a fruit arrangement system,0.0
a front wall,0.0
a front scoop geometry,0.0
a front portion,0.0
a front piece,0.0
a front face,0.0
a front end,0.0
a fuselage,0.0
a future condition,0.0
a game comprises,0.0
a gauging apparatus,0.0
a generally laid-flat configuration,0.0
a generally hollow cylinder,0.0
a generally c-shaped slider,0.0
a generally annular body,0.0
a gear ratio,0.0
a gear assembly,0.0
a gate,0.0
a garment,0.0
a gasket ring,0.0
a gas turbine engine,0.0
a gas spring and gas damper assembly,0.0
a gas burner assembly,0.0
a gas burner,0.0
a gas block,0.0
a handle,0.0
a handle a connecting shaft,0.0
a handle a curling rod,0.0
a handle end,0.0
a hollowed-out scoop,0.0
a hollow needle dilator,0.0
a hollow needle antenna,0.0
a hollow impermeable housing,0.0
a hollow guide tube,0.0
a hollow chamber,0.0
a hollow cavity,0.0
a hollow body,0.0
a holding unit,0.0
a holder assembly,0.0
a holder,0.0
a hoistway,0.0
a hoist system,0.0
a hockey stick blade,0.0
a hitch ball,0.0
a hook,0.0
a hook and loop fastener component,0.0
a hook body,0.0
a housing body,0.0
a hydraulic cylinder mount,0.0
a hydraulic cylinder,0.0
a hydraulic control system,0.0
a hydration support garment,0.0
a hunting,0.0
a hub,0.0
a housing,0.0
a hook portion,0.0
a host,0.0
a hose pump,0.0
a horseshoe playing surface,0.0
a horse rider,0.0
a horizontal support,0.0
a horizontal bar,0.0
a hinged crank handle portion,0.0
a hinge base mountable,0.0
a hinge assembly,0.0
a hauling truck,0.0
a heads-up display or goggles glass,0.0
a header frame,0.0
a head rest,0.0
a head protection system,0.0
a head portion,0.0
a head,0.0
a harmful scenario,0.0
a heat exchanger,0.0
a hanging portion,0.0
a hanging clothes divider,0.0
a hanger hook body,0.0
a hang point,0.0
a handle section,0.0
a handle protector,0.0
a heat,0.0
a heat exchanger body,0.0
a hinge,0.0
a heating ventilation and air cooling ( hvac ) assembly,0.0
a high-pressure capable sealing apparatus,0.0
a hem insert,0.0
a helicopter,0.0
a helical coil staple,0.0
a height-adjusting mechanism,0.0
a height adjustable component,0.0
a heating system,0.0
a heat exchanger tube,0.0
a heating surface,0.0
a heating cycle,0.0
a heater,0.0
a heatable tube,0.0
a heat transfer medium,0.0
a heat source,0.0
a miffing machine vice,0.0
a milk storage bag,0.0
a minor or inner pipe,0.0
a power module,0.0
a principal axis,0.0
a primary protective moisture barrier,0.0
a primary housing,0.0
a primary fluid,0.0
a pressure support system,0.0
a pressure sensor,0.0
a pressure relief valve,0.0
a preload,0.0
a preform member,0.0
a predetermined threshold,0.0
a predetermined amount,0.0
a pre-set angle,0.0
a pre-hung door,0.0
a power system,0.0
a power supply,0.0
a printed circuit board,0.0
a printer,0.0
a privacy fabric,0.0
a propeller rotor,0.0
a protective cover,0.0
a protective bag,0.0
a protected membrane roof system,0.0
a prosthetic socket,0.0
a propulsion unit,0.0
a propulsion system gimbal assembly,0.0
a prong,0.0
a probe,0.0
a projection,0.0
a projectile,0.0
a product,0.0
a processor-based device,0.0
a processor,0.0
a process,0.0
a power source,0.0
a power developing apparatus,0.0
a planetary gear transmission,0.0
a power,0.0
a pocket,0.0
a plurality,0.0
a plunger body,0.0
a plunger assembly,0.0
a plunger,0.0
a plumbing fixture,0.0
a plug element,0.0
a plug,0.0
a plenum,0.0
a playing surface,0.0
a player,0.0
a platform,0.0
a plate,0.0
a plastic sheath,0.0
a plant pot system,0.0
a pod roof,0.0
a point,0.0
a polishing pad,0.0
a portable therapeutic apparatus,0.0
a post,0.0
a position signal,0.0
a position sensor,0.0
a position,0.0
a portion,0.0
a portable wheelchair ramp assembly,0.0
a portable electronic device retaining system,0.0
a polishing tool,0.0
a portable device,0.0
a portable cooler,0.0
a portable container,0.0
a port,0.0
a poppet valve assembly,0.0
a polyfluoroacrylate,0.0
a protective facemask,0.0
a protective garment,0.0
a provider,0.0
a proximal end,0.0
a recuperator transfer,0.0
a rectangular fabric piece,0.0
a recoil spring,0.0
a recloseable zipper pouch,0.0
a recloseable zipper,0.0
a reciprocating pump,0.0
a reciprocating internal combustion engine,0.0
a reciprocating compressor,0.0
a reciprocal recess,0.0
a rechargeable battery,0.0
a recessed portion,0.0
a recess,0.0
a receptacle stabilizer,0.0
a receptacle,0.0
a receiving portion,0.0
a reel system,0.0
a refrigerated compartment,0.0
a refrigeration system,0.0
a remote insect monitor,0.0
a representation,0.0
a replacement bearing,0.0
a removable clip,0.0
a removable canister,0.0
a removable brush,0.0
a remotely controllable valve,0.0
a remote device orientation system,0.0
a refrigeration unit,0.0
a remote control,0.0
a release cable,0.0
a release,0.0
a refueling tube,0.0
a refrigerator appliance,0.0
a refrigerator,0.0
a rear pillar assembly,0.0
a rear end,0.0
a reamer,0.0
a pump body,0.0
a puppet,0.0
a punching bag system,0.0
a punching bag,0.0
a pumping system,0.0
a pump housing,0.0
a pump body portion,0.0
a pump,0.0
a purchase request,0.0
a pull tab venting system,0.0
a pull tab,0.0
a puck-striking body,0.0
a proximal tibial resection position,0.0
a proximal portion,0.0
a proximal end portion,0.0
a purchase identification,0.0
a push button,0.0
a real estate,0.0
a rain chain,0.0
a ratcheting tool,0.0
a range finder device,0.0
a range,0.0
a ramp,0.0
a rainbed,0.0
a rain gutter,0.0
a railcar door,0.0
a quick-connect plumbing device,0.0
a rail,0.0
a radiation source,0.0
a radially expandable downhole tool,0.0
a radial impeller,0.0
a racket apparatus,0.0
a rack,0.0
a planetary input gear,0.0
a planetary carrier plurality,0.0
a misting conduit,0.0
a mounting plate,0.0
a nasopharyngeal airway device,0.0
a nasal cannula,0.0
a nape hair shaving device,0.0
a nanostructured membrane,0.0
a nacelle structure,0.0
a nacelle assembly,0.0
a muzzle brake assembly,0.0
a multitool portion,0.0
a multi-wing manned or unmanned compact personal vertical takeoff,0.0
a multi-fuel capable engine,0.0
a mud flap,0.0
a movement,0.0
a movable sled,0.0
a mounting unit,0.0
a mounting system,0.0
a neat compact configuration,0.0
a neck portion,0.0
a necktie,0.0
a neurostimulation system,0.0
a nipple,0.0
a next value,0.0
a next stage,0.0
a new and novel draw bar,0.0
a new and innovative transfer case support system,0.0
a neutron porosity tool,0.0
a network node,0.0
a neckwear,0.0
a network,0.0
a needle wire trocar,0.0
a needle guide device,0.0
a needle device,0.0
a needle assembly housing end,0.0
a needle,0.0
a mounting portion,0.0
a mounting fastener,0.0
a pizza container,0.0
a mounting element,0.0
a monitoring and feedback device,0.0
a money clip,0.0
a molded silicone form,0.0
a moisture level,0.0
a modular tent construction,0.0
a modular kit,0.0
a modular cooking system,0.0
a modular conveyor belt,0.0
a modular chassis adapter,0.0
a modified nail clipper,0.0
a modified fletching groove,0.0
a mobile stage system,0.0
a mobile device,0.0
a mobile advertisement,0.0
a mixing chamber,0.0
a monthly calendar,0.0
a motor,0.0
a motor assembly,0.0
a motorcycle connector frame,0.0
a mounting device,0.0
a mounting cylinder,0.0
a mounting base,0.0
a mounting assembly,0.0
a mounting apparatus,0.0
a mount,0.0
a motor-stator,0.0
a motor driven cutting head,0.0
a motor-rotor,0.0
a motor vehicle fuel,0.0
a motor vehicle drive train,0.0
a motor vehicle,0.0
a motor rotor,0.0
a motor powered milling machine vice clamping actuator,0.0
a nipple shield,0.0
a nocking point,0.0
a non-contact seal assembly,0.0
a non-failure normal braking mode,0.0
a pet,0.0
a personalized device,0.0
a personal fall protection system,0.0
a peristaltic pump,0.0
a periphery,0.0
a perimeter wall,0.0
a perimeter region,0.0
a perimeter,0.0
a performance profile system,0.0
a perforated carriage insert,0.0
a penile prosthetic,0.0
a pedal,0.0
a payment system,0.0
a payment account transaction,0.0
a payment account,0.0
a pet access door,0.0
a pet costume,0.0
a phallus retention garment,0.0
a piston,0.0
a pivoting front wheel support shaft,0.0
a pivoting body,0.0
a pivot pin,0.0
a pivot axis,0.0
a piston chamber,0.0
a piston assembly,0.0
a pipe engaging structure,0.0
a physical therapy application,0.0
a pin,0.0
a piece,0.0
a picture stand system,0.0
a picture frame,0.0
a physiological monitoring system,0.0
a physical therapy unit,0.0
a payload,0.0
a paving machine,0.0
a patient-worn wireless sensor,0.0
a novel locking mechanism,0.0
a one-way clutch,0.0
a nursing bra,0.0
a number,0.0
a nozzle assembly,0.0
a nozzle,0.0
a novel protective shield,0.0
a notification protocol,0.0
a pack,0.0
a notched end,0.0
a nose portion,0.0
a nose clearing assembly,0.0
a normally closed valve structure,0.0
a non-zero time period,0.0
a non-magnetic surface,0.0
a pacifier,0.0
a package,0.0
a patient interface device,0.0
a palm grip protection strap,0.0
a patient bed,0.0
a patient & # 39 ; s vasculature,0.0
a path,0.0
a particular embodiment,0.0
a partially spherical surface,0.0
a panel,0.0
a pallet assembly,0.0
a package computing device,0.0
a pair,0.0
a paint can,0.0
a paint,0.0
a pad plate,0.0
a packaging system,0.0
a packaging machine,0.0
a front,0.0
a frame,0.0
a reservoir,0.0
a cold cap,0.0
a combustion chamber,0.0
a combustion air supply,0.0
a combination seat belt restraint system cutter and glass break tool,0.0
a combination loading system,0.0
a combination,0.0
a collection module,0.0
a collar portion,0.0
a collar,0.0
a collapsible wheeled chassis,0.0
a collapsible tote,0.0
a collapsible shopping cart,0.0
a collapsible container,0.0
a collapsible canopy,0.0
a collapsed position,0.0
a collapsed configuration,0.0
a combustion chamber door,0.0
a combustion system,0.0
a combustor,0.0
a compressible air duct plug apparatus,0.0
a computer-based method,0.0
a computer system,0.0
a compressor section,0.0
a compressor condenser,0.0
a compressor a combustion chamber,0.0
a compressible portion,0.0
a compressed configuration,0.0
a comfortable way,0.0
a composite closure,0.0
a compartment,0.0
a compacted feminine hygiene kit,0.0
a communication interface,0.0
a common game server communicates,0.0
a common direct modulation source,0.0
a cold water bypass valve,0.0
a coin support surface,0.0
a computer-implemented method computer program product,0.0
a coin support plate,0.0
a clamping stress,0.0
a clamping body,0.0
a clamped,0.0
a clamp arm,0.0
a clamp,0.0
a circumferential groove,0.0
a circumferential direction,0.0
a circular opening,0.0
a cinching routine,0.0
a cinch clamp,0.0
a cigar cutter,0.0
a christmas tree,0.0
a choke valve,0.0
a child safety seat assembly,0.0
a check valve,0.0
a claw assembly,0.0
a cleaning implement,0.0
a cleansing antimicrobial or antiseptic agent,0.0
a closed position,0.0
a coin processing machine,0.0
a coiled tubing string,0.0
a coiled tubing injection and removal system,0.0
a coating applicator,0.0
a coaptation valve,0.0
a closure member,0.0
a closed configuration,0.0
a clearance control system,0.0
a clipping apparatus,0.0
a clip-in base mount,0.0
a clip retention,0.0
a clip,0.0
a client hydraulic salon chair,0.0
a client,0.0
a computer-implemented method,0.0
a computerized matching system,0.0
a fracturing fluid flow regulation assembly,0.0
a control component,0.0
a cooling apparatus,0.0
a cooling and heating system,0.0
a cooler body,0.0
a cooktop appliance,0.0
a cooking implement,0.0
a cooking appliance,0.0
a convoluted configuration,0.0
a conveyor system,0.0
a conveyer,0.0
a convex edge,0.0
a convertible tote bag assembly,0.0
a convertible garment,0.0
a conventional van,0.0
a controller,0.0
a control unit,0.0
a cooling room portion,0.0
a cooling system,0.0
a copolymer,0.0
a coupler,0.0
a courier,0.0
a coupon option server,0.0
a coupling system,0.0
a coupling sleeve,0.0
a coupling portion,0.0
a coupling assembly,0.0
a cosmetic case,0.0
a core,0.0
a cosmetic,0.0
a corresponding method,0.0
a corresponding coil,0.0
a corner portion,0.0
a corn head,0.0
a core passage,0.0
a control surface,0.0
a control circuit,0.0
a computerized racing system,0.0
a control,0.0
a connector lumen,0.0
a connector,0.0
a connection mechanism,0.0
a connection area,0.0
a conformation,0.0
a confocal tunable microwave illuminator,0.0
a configurable upper surface,0.0
a conduit system,0.0
a conduit,0.0
a condom,0.0
a concrete form,0.0
a concentrator device,0.0
a concave side,0.0
a concave edge,0.0
a computing device,0.0
a connector system,0.0
a construction,0.0
a construction method,0.0
a container sleeve,0.0
a contracted position,0.0
a context-based offer,0.0
a context,0.0
a content scoring module,0.0
a containerized cargo system,0.0
a container system,0.0
a container or beach bag,0.0
a consumer,0.0
a container opening device,0.0
a container assembly,0.0
a container,0.0
a contact surface,0.0
a contact list,0.0
a contact,0.0
a chassis,0.0
a chamber opening,0.0
a chain-driven rotating shelf carousel,0.0
a blood pressure signal,0.0
a bore,0.0
a boot,0.0
a bookholder apparatus,0.0
a bone screw,0.0
a bone,0.0
a bolt,0.0
a bolster,0.0
a boiler,0.0
a body portion,0.0
a body member,0.0
a body lumen,0.0
a body,0.0
a bodily fluid,0.0
a bluetooth infra-red or wi-fi communication module,0.0
a blower,0.0
a bottom side,0.0
a bottom surface,0.0
a bottom wall,0.0
a brace,0.0
a bridge frame,0.0
a breast pump,0.0
a brassiere,0.0
a brake system,0.0
a brain,0.0
a bracket,0.0
a bra assembly,0.0
a bowl,0.0
a bra,0.0
a boxing glove,0.0
a box assembly,0.0
a bowstring,0.0
a bowling ball,0.0
a bowl assembly,0.0
a blow-out,0.0
a block,0.0
a chain,0.0
a bleed valve assembly,0.0
a bearing section,0.0
a bearing housing,0.0
a bearing gear,0.0
a bearing assembly,0.0
a bearing,0.0
a beach chair,0.0
a bat,0.0
a basketball training device,0.0
a basketball goal,0.0
a basket,0.0
a baseband radar signal processing module,0.0
a base structure,0.0
a base portion,0.0
a base plate,0.0
a base one or more sidewall,0.0
a bed frame,0.0
a bedside support,0.0
a belt,0.0
a bight,0.0
a blade assembly,0.0
a blade,0.0
a bladder,0.0
a bit body,0.0
a bird feeder pole,0.0
a biopsy unit,0.0
a bid request,0.0
a better thread engagement,0.0
a bid price,0.0
a biasing member,0.0
a biasing force,0.0
a bha,0.0
a beverage container holder,0.0
a beverage,0.0
a bridge region,0.0
a briny fluid,0.0
a bristle,0.0
a broom head section,0.0
a cavity,0.0
a cat suspension,0.0
a caster wheel,0.0
a casing string,0.0
a casing,0.0
a case,0.0
a carton,0.0
a cart,0.0
a carrier tube,0.0
a carrier device,0.0
a carrier,0.0
a carriage,0.0
a cargo system,0.0
a cargo management system,0.0
a cargo basket,0.0
a cavity wall,0.0
a ceiling wall,0.0
a center console system,0.0
a central portion,0.0
a cervical traction device,0.0
a ceramic matrix,0.0
a centrifugal clutch,0.0
a central support member,0.0
a central rode a cap,0.0
a central region,0.0
a central panel,0.0
a centering mechanism,0.0
a central layer,0.0
a central force,0.0
a central core,0.0
a central bore,0.0
a central aperture,0.0
a centerline,0.0
a cardholder,0.0
a carabiner,0.0
a car seat,0.0
a bungee cord/strap,0.0
a cabinet frame,0.0
a cabinet,0.0
a button,0.0
a burner assembly,0.0
a burner,0.0
a buoyant inflatable device,0.0
a bundle,0.0
a cable,0.0
a bumper,0.0
a building construction panel assembly,0.0
a building construction panel,0.0
a buckle body,0.0
a buckle,0.0
a brush head section,0.0
a cabinet portion,0.0
a cable accumulator,0.0
a capability,0.0
a camshaft-drive element,0.0
a cap,0.0
a canopy shade system,0.0
a canopy,0.0
a canister assembly,0.0
a cane,0.0
a camshaft-drive tensioner system,0.0
a camera,0.0
a cable assembly,0.0
a cam gear,0.0
a cam,0.0
a calf-stretching device,0.0
a calendar function,0.0
a cage element,0.0
a cable puller assembly,0.0
a cover,0.0
a cover portion,0.0
a covering,0.0
a first fastener,0.0
a first mounting interface,0.0
a first metallic cage component,0.0
a first member,0.0
a first mating member,0.0
a first line,0.0
a first leg position,0.0
a first layer,0.0
a first jaw,0.0
a first inspection frequency,0.0
a first initial reading,0.0
a first inflatable cushion,0.0
a first identifier,0.0
a first hole,0.0
a first heat exchange loop,0.0
a first goal,0.0
a first mounting portion,0.0
a first opening,0.0
a first orientation,0.0
a first segment,0.0
a first slide channel,0.0
a first side-wall,0.0
a first side bar,0.0
a first side,0.0
a first shroud panel,0.0
a first set,0.0
a first request,0.0
a first outer race,0.0
a first position parameter,0.0
a first position,0.0
a first portion,0.0
a first plate,0.0
a first planetary-gear assembly,0.0
a first part,0.0
a first fork,0.0
a first endplate,0.0
a filtering face-piece respirator,0.0
a first ending portion,0.0
a first body,0.0
a first bladder element,0.0
a first attachment flange,0.0
a first attachment,0.0
a first and second end,0.0
a first account identifier,0.0
a firing pin,0.0
a firefighting vehicle,0.0
a firearm recoil pad assembly,0.0
a firearm one or more actuator,0.0
a firearm,0.0
a fire water,0.0
a fire,0.0
a fingerprint,0.0
a finger panel,0.0
a first bore,0.0
a first bottom edge,0.0
a first case,0.0
a first dish,0.0
a first end portion,0.0
a first end plate,0.0
a first end member,0.0
a first end,0.0
a first electrode,0.0
a first drive shaft,0.0
a first cylindrical roll,0.0
a first catalyst downstream,0.0
a first cylindrical portion,0.0
a first connector tab,0.0
a first connector,0.0
a first connection,0.0
a first condition,0.0
a first clamp portion,0.0
a first slot,0.0
a first socket,0.0
a first strap,0.0
a first surface,0.0
a fluorine gas functionalized surface,0.0
a fluid valve bonnet,0.0
a fluid transfer system,0.0
a fluid stream,0.0
a fluid receiving space,0.0
a fluid receiver,0.0
a fluid pump,0.0
a fluid motor,0.0
a fluid impermeable material,0.0
a fluid fracturing system,0.0
a fluid dispenser,0.0
a fluid coolant loop,0.0
a fluid container,0.0
a fluid conduit,0.0
a fluid communication,0.0
a flying boom,0.0
a focused input,0.0
a foldable chair,0.0
a force,0.0
a fracturing fluid,0.0
a forward nacelle portion,0.0
a form,0.0
a forklift,0.0
a fork,0.0
a forceps,0.0
a foot support,0.0
a foldable expandable shade portion,0.0
a foot section,0.0
a food selection,0.0
a food item,0.0
a follower mechanism,0.0
a folding pin,0.0
a folding lounge chair,0.0
a fluid circuit communicates,0.0
a fluid,0.0
a flow system,0.0
a fishing line,0.0
a flange,0.0
a flag pole,0.0
a fixture,0.0
a fixing clamp,0.0
a fixation plate,0.0
a fitness balance device,0.0
a fishing jig,0.0
a flange base,0.0
a first wheel,0.0
a first wall,0.0
a first vehicle component,0.0
a first turbine portion,0.0
a first transverse member,0.0
a first trading order,0.0
a flange adapter,0.0
a flanged end,0.0
a flow path,0.0
a flexible pouch,0.0
a flow duct,0.0
a flow,0.0
a flooring system,0.0
a flooring material,0.0
a float-wing,0.0
a flexible sheet,0.0
a flexible metal conduit,0.0
a flavor,0.0
a flexible member,0.0
a flexible line,0.0
a flexible inner liner,0.0
a flexible fabric panel,0.0
a flexible carrier,0.0
a flexible cable,0.0
a fin body,0.0
a filter assembly,0.0
a cpu,0.0
a damper bracket assembly,0.0
a desired boost pressure,0.0
a deployed configuration platform,0.0
a dental prosthetic assembly,0.0
a delivery and authentication system,0.0
a degradable cap,0.0
a degradable bulb,0.0
a deflection assembly,0.0
a deer communication site,0.0
a decoy buoy,0.0
a deck,0.0
a database,0.0
a data transmitter,0.0
a data transaction,0.0
a data storage component,0.0
a data processor,0.0
a desired location,0.0
a desired position,0.0
a detent mechanism,0.0
a disc harrow implement,0.0
a dispenser mechanism,0.0
a dispenser assembly,0.0
a disk,0.0
a dishwashing compartment,0.0
a dishwasher,0.0
a discount,0.0
a direction,0.0
a detonator,0.0
a diaper changing assembly,0.0
a diaper,0.0
a device system,0.0
a device body,0.0
a device base,0.0
a device,0.0
a data model,0.0
a cylindrical member,0.0
a film wrap dispensing device,0.0
a cylindrical drill bit,0.0
a curved surface,0.0
a curved profile,0.0
a current fuel shut-off state,0.0
a curling iron,0.0
a cured concrete and stone bore working tool,0.0
a cup,0.0
a cue sport soccer game,0.0
a cryogenic fluid,0.0
a crossbow,0.0
a crib set,0.0
a crib,0.0
a credit card,0.0
a crank shaft coupler,0.0
a craft,0.0
a crab pot,0.0
a curvilinear articulation,0.0
a cushion frame,0.0
a cushion member,0.0
a cutting edge,0.0
a cylindrical body,0.0
a cylindrical base,0.0
a cylinder chamber,0.0
a cylinder,0.0
a cutting wheel,0.0
a cutting element,0.0
a cutting deck,0.0
a cushion portion,0.0
a cutting blade,0.0
a cutter,0.0
a cutlery dispenser,0.0
a cut end,0.0
a customized crayon label,0.0
a customer,0.0
a dispensing assembly,0.0
a dispensing cap,0.0
a dispensing device,0.0
a dispensing wand,0.0
a faceplate-based platform,0.0
a face mask,0.0
a face,0.0
a fabric-covered rigid housing,0.0
a ergonomic index finger stabilization cradle,0.0
a dynamically varying heat transfer medium supply,0.0
a dural knife,0.0
a dummy dawg,0.0
a ductile phase,0.0
a dual-lumen catheter,0.0
a dual-inlet compressor,0.0
a drywall panel,0.0
a dryer opening,0.0
a drug source,0.0
a drive system,0.0
a faceted plate,0.0
a fairing a lock,0.0
a fan assembly,0.0
a fencing system,0.0
a film,0.0
a fill spout,0.0
a fiberglass sump,0.0
a fetal environment,0.0
a ferrule,0.0
a fender attachment portion,0.0
a feeding tube,0.0
a fastener,0.0
a feed platform,0.0
a faucet,0.0
a fastening member,0.0
a fastener body,0.0
a fastener assembly,0.0
a fastener arrangement,0.0
a drive shaft,0.0
a drive rod moveable relative,0.0
a drive plate,0.0
a distal portion,0.0
a dog collar,0.0
a docking station,0.0
a dock leveler deck,0.0
a divider panel,0.0
a divider,0.0
a distribution apparatus,0.0
a distal femoral resection position,0.0
a door,0.0
a distal end,0.0
a disposable waterproof oversock,0.0
a display framework,0.0
a display fabric,0.0
a display,0.0
a displacement member,0.0
a doll,0.0
a door frame,0.0
a drive motor,0.0
a dress,0.0
a drive assembly,0.0
a drinking straw,0.0
a drinking cup,0.0
a drink coaster,0.0
a drill bit,0.0
a drill,0.0
a drawer assembly,0.0
a door system kit,0.0
a drain trap,0.0
a drain surface,0.0
a drain outlet,0.0
a downward force,0.0
a downhole tool,0.0
a door threshold assembly,0.0
a request,0.0
a reservoir fluid,0.0
dump location,0.0
an end,0.0
an environmentally sensitive container assembly,0.0
an entrance,0.0
an engine system,0.0
an engine non-combusting condition,0.0
an engine knock sensor,0.0
an engine crankshaft,0.0
an engine bleed source,0.0
an engine,0.0
an engager,0.0
an engagement member,0.0
an energy generator,0.0
an endoluminal drug delivery device,0.0
an endless track,0.0
an end-user application,0.0
an end effector assembly,0.0
an ergonomic gripping surface,0.0
an evaporative emission test,0.0
an ex vivo,0.0
an exercise machine monitoring,0.0
an expandable bag,0.0
an exit port,0.0
an exhaust unit,0.0
an exhaust gas stream,0.0
an exhaust gas aftertreatment system,0.0
an exhaust gas,0.0
an exercise machine,0.0
an example,0.0
an exemplary,0.0
an exchange prompt,0.0
an exchange,0.0
an example method,0.0
an example embodiment,0.0
an example apparatus,0.0
an end effector,0.0
an enclosure,0.0
an expanded position,0.0
an encapsulating device,0.0
an elevated orientation,0.0
an electrosurgical system,0.0
an electrosurgical instrument,0.0
an electrosurgical generator,0.0
an electronic neutron generator arrangement,0.0
an electronic device,0.0
an electronic controller,0.0
an electronic control unit,0.0
an electronic coldpack,0.0
an electronic cigarette,0.0
an electromagnetic wave,0.0
an electromagnetic pulse,0.0
an electrode,0.0
an electrical wire,0.0
an electrical system,0.0
an elevation value,0.0
an elevator system,0.0
an elongate body,0.0
an elongated fluid conduit,0.0
an embodiment,0.0
an elongated tab,0.0
an elongated support arm,0.0
an elongated somewhat flexible generally hollow tube,0.0
an elongated shaft,0.0
an elongated member,0.0
an elongated fabric belt,0.0
an elongate member,0.0
an elongated body,0.0
an elongate support rail,0.0
an elongate slot,0.0
an elongate shovel,0.0
an elongate shelf,0.0
an elongate shaft,0.0
an expanded configuration,0.0
an expansion device,0.0
aircraft interior,0.0
an individual & # 39 ; s skin,0.0
an injector head,0.0
an injection tool,0.0
an injection device,0.0
an initial query,0.0
an information-presentation structure,0.0
an inflow liquid line,0.0
an inflator coupled thereto,0.0
an inflation machine,0.0
an inflatable member,0.0
an inflatable launchable toy system,0.0
an inflatable launchable toy,0.0
an infant bathing assembly,0.0
an industrial vehicle,0.0
an indoor grill,0.0
an individual or multiple individual,0.0
an inlet,0.0
an inlet air flow,0.0
an inlet conduit,0.0
an inner side,0.0
an insertion tool,0.0
an input port,0.0
an input member,0.0
an input client device,0.0
an inner wall,0.0
an inner surface,0.0
an inner race,0.0
an inlet hole,0.0
an inner housing,0.0
an inner connector,0.0
an inner cavity,0.0
an inmate,0.0
an inlet valve system,0.0
an inlet piston controlled inlet port,0.0
an individual module,0.0
an individual,0.0
an exposed surface,0.0
an indicator,0.0
an ice scoop/skimmer,0.0
an ice making assembly,0.0
an ice fishing device,0.0
an ice cream dipping cabinet,0.0
an eyelash extension strip,0.0
an extractor,0.0
an externally threaded member,0.0
an exterior surface,0.0
an exterior container,0.0
an extension member,0.0
an extensible recycling system,0.0
an extendible sofa,0.0
an extended position,0.0
an extended configuration,0.0
an extendable punch,0.0
an ice tray,0.0
an imaging transducer,0.0
an impact-dependent portion,0.0
an implementation,0.0
an indication,0.0
an indexed value,0.0
an improvement,0.0
an improved sensor,0.0
an improved procurement system,0.0
an improved method,0.0
an implement support structure,0.0
an impeller,0.0
an implantable penile prosthesis,0.0
an implantable mesh,0.0
